ROW_NUMBER,SUBGROUP,AVG_SPENDING,TARGET_SPENDING,MONTH_1,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,LABEL
19780,2,285.04,428,43,28,44,192,101,198,1
19781,3,126.87,254,31,170,21,133,19,128,0
19782,3,115.58,231,261,158,87,37,9,54,1
19783,2,85.35,128,298,91,36,31,11,139,1
19784,2,260.33,390,2,82,51,34,36,297,1
19785,3,301.83,604,80,145,1,139,37,204,1
19786,1,160.53,201,11,4,23,5,17,28,1
19787,2,172.66,259,104,16,67,93,44,178,0
19788,2,76.12,114,8,223,130,178,81,193,1
19789,1,95.4,119,254,27,164,43,138,187,1
19790,3,65.86,132,87,220,0,98,104,200,1
19791,3,135.87,272,59,184,2,2,101,568,1
19792,3,138.32,277,31,138,104,43,77,109,0
19793,3,441.49,883,59,54,83,34,19,46,1
19794,1,251.27,314,75,160,81,12,2,69,0
19795,1,290.98,364,20,131,90,27,49,82,0
19796,1,299.9,375,8,282,33,137,9,240,1
19797,1,212.53,266,12,177,131,46,37,99,0
19798,3,352.09,704,45,123,36,32,42,121,0
19799,2,211.44,317,136,19,28,12,11,89,0
19800,3,401.82,804,211,130,109,30,45,81,0
19801,2,67.64,101,69,42,108,6,27,147,0
19802,3,281.77,564,110,73,96,74,65,84,1
19803,3,165.12,330,180,82,27,28,7,75,0
19804,2,238.02,357,98,78,51,73,24,178,0
19805,2,427.43,641,16,35,12,56,20,53,1
19806,2,214.4,322,325,90,83,84,19,108,1
19807,1,393.45,492,189,86,77,75,14,61,0
19808,3,234.82,470,116,86,13,19,13,48,0
19809,2,179.46,269,121,66,24,10,29,45,0
19810,1,40.92,51,187,67,52,8,4,81,0
19811,3,132.92,266,179,199,8,17,101,102,1
19812,1,283.62,355,92,103,23,3,8,170,0
19813,2,232.8,349,237,26,32,147,72,92,1
19814,1,66.89,84,166,107,10,137,77,109,0
19815,3,80.01,160,181,54,56,44,27,37,0
19816,1,136.8,171,204,24,136,31,31,76,1
19817,1,389.03,486,5,27,49,10,47,157,0
19818,1,155.58,194,25,59,97,1,80,137,0
19819,1,300.29,375,10,376,168,35,14,210,1
19820,3,266.54,533,198,188,10,91,21,98,1
19821,3,342.45,685,175,2,60,52,4,106,0
19822,2,193.07,290,179,216,140,30,62,186,1
19823,1,442.53,553,226,57,70,19,110,124,1
19824,3,231.98,464,178,4,127,24,23,146,1
19825,2,377.42,566,61,67,37,38,41,51,1
19826,2,398.89,598,153,91,71,127,34,130,0
19827,1,12.77,16,71,22,90,12,43,57,1
19828,1,113.05,141,168,106,208,18,40,273,1
19829,1,322.42,403,192,123,54,40,40,53,0
19830,3,152.82,306,64,71,216,28,17,210,1
19831,1,359.16,449,17,83,3,28,26,138,0
19832,2,269.34,404,162,72,135,49,137,154,1
19833,1,47.6,60,273,56,129,69,32,47,1
19834,2,153.5,230,91,176,8,82,104,145,0
19835,1,113.49,142,130,76,55,84,60,97,1
19836,1,319.8,400,63,164,124,71,10,70,0
19837,3,108.01,216,81,3,140,90,16,172,0
19838,3,217.54,435,209,100,77,11,25,80,1
19839,1,290.04,363,83,300,128,55,56,87,1
19840,3,446.27,893,5,152,109,29,24,80,0
19841,2,161.44,242,88,13,12,11,14,54,1
19842,3,68.26,137,90,228,126,58,12,92,1
19843,2,367.39,551,296,62,140,20,11,180,1
19844,3,355.48,711,4,24,150,78,156,194,1
19845,3,245.05,490,142,158,35,51,21,95,0
19846,1,287.62,360,45,19,126,104,37,68,0
19847,2,181.01,272,89,98,95,48,8,61,0
19848,1,384.35,480,162,185,77,65,13,104,0
19849,2,230.26,345,43,31,77,24,5,115,0
19850,1,243.98,305,42,55,50,109,4,139,0
19851,1,395.93,495,172,33,77,24,43,153,0
19852,3,429.03,858,229,89,83,44,12,45,1
19853,1,344.72,431,49,8,16,54,30,35,1
19854,3,47.5,95,184,34,36,50,37,58,0
19855,2,241.83,363,45,131,93,102,16,115,0
19856,3,24.96,50,147,105,66,14,12,55,0
19857,3,235,470,58,29,65,13,22,108,0
19858,2,58.03,87,63,18,23,65,10,116,0
19859,3,453.17,906,234,10,66,36,27,129,1
19860,1,286.93,359,318,191,88,34,15,63,1
19861,2,423.2,635,157,167,63,146,65,111,1
19862,3,135.02,270,166,96,2,64,1,70,0
19863,3,64.87,130,37,218,18,108,49,72,1
19864,3,338.56,677,59,109,82,65,64,123,1
19865,2,273.27,410,247,129,45,85,9,91,1
19866,2,206.43,310,192,20,139,88,56,318,1
19867,3,265.2,530,155,70,49,37,24,64,0
19868,1,78.19,98,80,79,73,42,5,120,0
19869,3,420.72,841,33,31,31,106,152,253,1
19870,1,278.38,348,5,85,160,171,38,147,0
19871,3,121.59,243,255,83,83,75,1,109,1
19872,1,356.02,445,168,78,205,73,31,154,1
19873,2,263.13,395,70,172,68,9,110,177,0
19874,1,395.6,495,210,159,2,52,26,157,1
19875,3,229.65,459,106,20,164,25,140,151,0
19876,1,277.99,347,151,33,51,70,32,165,0
19877,1,197.6,247,209,116,27,41,36,73,0
19878,2,260.72,391,334,52,46,57,73,147,1
19879,1,11.93,15,74,126,94,30,30,45,0
19880,2,56.47,85,326,137,89,49,17,91,1
19881,1,397.41,497,20,89,92,129,72,204,0
19882,2,115.4,173,19,282,5,109,85,106,1
19883,2,196.17,294,76,11,28,53,1,126,0
19884,3,285.83,572,34,76,51,101,59,78,1
19885,3,323.16,646,4,131,15,39,36,70,0
19886,2,130.19,195,104,19,106,37,58,75,0
19887,3,160.22,320,89,79,33,37,26,31,1
19888,2,79.81,120,107,72,96,62,6,56,0
19889,1,61.48,77,58,168,70,60,48,202,0
19890,1,477.52,597,58,90,174,118,9,157,0
19891,2,352.21,528,21,81,84,19,76,325,1
19892,3,256.98,514,6,33,276,4,65,222,1
19893,2,427.06,641,65,115,116,11,20,175,0
19894,2,115.64,173,262,207,77,62,18,83,1
19895,3,39.94,80,9,104,3,27,99,157,0
19896,2,209.68,315,12,123,71,51,117,128,0
19897,2,144.08,216,49,81,88,4,31,146,0
19898,1,338.41,423,20,327,109,69,68,116,1
19899,1,352.09,440,213,52,112,71,22,136,0
19900,3,383.35,767,48,15,58,2,76,96,0
19901,1,247.48,309,135,206,54,63,10,241,1
19902,3,124.04,248,136,18,18,42,61,124,0
19903,1,117.02,146,111,2,71,52,5,158,0
19904,3,44.01,88,72,9,28,8,17,58,1
19905,1,333.55,417,16,100,49,32,73,129,0
19906,2,437.18,656,194,30,79,36,18,42,0
19907,3,395.51,791,144,132,34,23,83,86,0
19908,1,99.84,125,228,136,51,4,22,61,1
19909,2,345.09,518,248,67,135,146,85,132,1
19910,1,41.06,51,128,48,53,100,38,135,0
19911,1,254.84,319,294,83,83,57,14,75,1
19912,2,74.86,112,266,167,34,31,25,83,1
19913,2,236.52,355,51,125,96,2,19,106,0
19914,3,95.42,191,178,74,124,44,93,93,0
19915,1,220.98,276,231,20,30,97,33,195,1
19916,1,230.49,288,213,58,11,85,67,68,0
19917,3,400.33,801,88,42,137,54,60,121,0
19918,3,80.19,160,20,125,133,51,33,140,0
19919,1,194.71,243,208,38,51,135,1,173,1
19920,3,410.21,820,77,121,194,32,18,164,1
19921,3,103.21,206,74,201,58,49,4,116,0
19922,1,219.09,274,95,70,50,25,79,183,0
19923,1,327.89,410,236,147,66,8,64,85,1
19924,1,188.21,235,343,203,15,71,77,207,1
19925,2,89.19,134,74,167,95,7,74,85,0
19926,3,407,814,66,48,34,63,0,84,1
19927,1,283.99,355,29,14,126,7,35,84,0
19928,3,242.96,486,175,133,0,42,102,154,0
19929,3,277.11,554,138,62,67,39,25,68,0
19930,1,420.63,526,165,95,124,32,31,159,0
19931,1,443.95,555,82,240,158,67,25,137,1
19932,2,514.85,772,195,167,12,66,12,154,1
19933,1,241.28,302,16,127,110,63,80,106,0
19934,3,246.03,492,98,21,125,44,20,91,0
19935,3,146.04,292,85,79,79,34,34,88,1
19936,2,311.94,468,60,180,42,30,24,166,1
19937,3,134.14,268,138,152,103,29,2,78,0
19938,2,292.65,439,181,277,166,36,60,93,1
19939,1,378.56,473,135,45,37,20,0,58,0
19940,2,270.41,406,28,73,8,25,25,33,1
19941,2,121.63,182,240,139,10,92,17,108,1
19942,3,292.91,586,145,33,144,83,44,53,0
19943,2,242.56,364,105,47,80,104,65,101,1
19944,1,34.02,43,26,28,57,27,22,32,1
19945,3,172.4,345,209,99,91,3,37,63,1
19946,3,310.28,621,6,184,64,75,99,178,0
19947,2,378.86,568,64,150,24,62,1,98,0
19948,2,212.49,319,19,228,53,3,87,112,1
19949,2,495.47,743,325,147,35,12,48,142,1
19950,3,23.7,47,150,213,21,12,52,158,1
19951,2,402.28,603,76,59,96,78,31,162,0
19952,2,225.95,339,161,18,109,17,28,66,0
19953,1,403.58,504,205,56,31,144,39,131,0
19954,2,114.67,172,39,118,52,74,91,232,0
19955,1,304.95,381,197,194,30,38,41,106,1
19956,3,313.72,627,172,28,40,4,56,99,0
19957,3,276.14,552,120,33,2,121,52,71,0
19958,1,393.45,492,399,204,25,59,12,114,1
19959,2,255.55,383,50,68,58,24,26,69,1
19960,2,408.49,613,37,60,34,33,58,73,1
19961,2,287.64,431,8,198,58,19,64,155,1
19962,2,221.74,333,317,120,18,112,16,126,1
19963,1,177.13,221,35,32,63,70,91,108,1
19964,1,307.02,384,147,147,59,70,16,63,0
19965,3,343.94,688,53,275,51,56,28,143,1
19966,1,67.81,85,163,46,12,17,2,159,1
19967,3,415.29,831,60,36,151,27,36,89,0
19968,1,254.4,318,34,123,15,44,6,73,0
19969,2,330.88,496,66,215,31,6,47,241,1
19970,2,156.14,234,53,27,272,88,117,152,1
19971,2,262.33,393,21,100,148,215,25,200,1
19972,3,358.2,716,139,36,15,14,24,67,0
19973,1,250.55,313,95,71,103,48,21,61,1
19974,3,365.27,731,27,94,46,143,56,136,0
19975,3,50.83,102,63,193,101,39,44,62,0
19976,3,388.29,777,135,264,0,128,15,167,1
19977,2,164.57,247,143,9,33,50,25,35,0
19978,1,117.23,147,92,183,6,38,16,167,1
19979,1,423.73,530,322,37,131,27,182,217,1
19980,1,364.4,456,82,55,6,3,18,28,1
19981,3,122.79,246,163,2,25,10,94,105,0
19982,3,317.06,634,257,44,36,193,99,184,1
19983,1,88.67,111,175,132,125,108,8,161,1
19984,1,150.2,188,38,220,106,23,9,106,1
19985,2,458.39,688,14,184,127,116,10,155,1
19986,3,507.26,1015,60,24,24,32,7,45,1
19987,1,78.69,98,162,8,19,89,19,102,0
19988,2,200.93,301,94,70,230,86,102,231,1
19989,1,24.59,31,123,12,74,40,7,39,0
19990,3,153.67,307,11,174,135,104,71,111,0
19991,1,129.42,162,57,49,105,70,39,79,1
19992,3,355.43,711,46,198,48,90,28,92,0
19993,1,136.6,171,277,140,72,60,18,142,1
19994,2,335.42,503,45,147,20,36,33,118,0
19995,3,453.53,907,173,202,71,50,27,83,1
19996,1,240.44,301,145,111,29,75,39,103,0
19997,1,251.74,315,9,77,67,47,20,179,0
19998,2,269.73,405,197,276,99,11,41,189,1
19999,1,376.99,471,76,106,40,29,16,28,1
20000,2,378.97,568,134,5,77,22,13,148,0
20001,3,383.88,768,121,37,89,174,86,202,1
20002,2,143.19,215,14,183,95,187,102,128,1
20003,1,301.69,377,303,98,66,8,4,127,1
20004,2,21.02,32,24,112,45,27,74,117,0
20005,1,157.8,197,290,72,33,20,12,179,1
20006,1,129.89,162,229,42,77,38,38,78,1
20007,3,333.89,668,70,86,102,26,44,174,0
20008,3,197.96,396,6,83,33,31,7,32,1
20009,1,112.4,141,1,71,35,101,48,246,1
20010,1,361.31,452,55,42,198,62,89,263,1
20011,3,304.27,609,213,23,27,72,53,114,1
20012,3,123.01,246,65,85,53,43,3,46,1
20013,1,164.02,205,95,113,51,86,52,105,1
20014,1,52.35,65,126,115,66,92,13,90,0
20015,3,124.48,249,11,62,22,157,100,150,0
20016,3,293.65,587,213,98,83,49,31,132,0
20017,1,386.33,483,94,131,72,47,8,47,0
20018,3,398.92,798,91,133,45,63,1,66,0
20019,2,310.99,466,241,94,8,25,57,77,1
20020,2,346.31,519,27,110,32,32,26,68,1
20021,2,351.56,527,51,8,55,13,18,47,1
20022,2,313.16,470,187,6,59,11,68,68,0
20023,3,82.28,165,84,14,0,42,123,136,0
20024,2,216.72,325,28,90,59,44,28,46,1
20025,3,25.77,52,181,82,64,13,26,33,0
20026,2,216.87,325,194,14,120,74,23,77,0
20027,1,166.4,208,12,19,72,98,67,131,0
20028,1,9.47,12,52,16,200,130,42,166,1
20029,3,117.48,235,232,60,80,60,55,119,0
20030,2,83.16,125,78,37,59,64,37,124,1
20031,2,179.24,269,163,49,96,16,24,154,0
20032,3,290.26,581,296,44,59,89,4,114,1
20033,1,202.02,253,171,67,8,70,97,193,0
20034,3,392.7,785,163,262,117,14,72,81,1
20035,3,199.15,398,16,139,19,10,100,115,0
20036,3,352.42,705,36,91,11,94,100,170,0
20037,2,304.27,456,293,5,174,82,51,104,1
20038,3,284.97,570,130,18,38,34,31,44,0
20039,2,269.63,404,69,148,176,85,4,124,0
20040,2,370.92,556,122,22,144,89,33,92,0
20041,2,137.61,206,20,7,78,112,1,181,1
20042,3,19.19,38,9,142,147,21,11,172,1
20043,2,185.59,278,125,128,64,2,6,74,0
20044,3,111.08,222,270,153,50,3,34,96,1
20045,3,229.76,460,1,0,3,48,156,191,1
20046,2,313.22,470,16,336,60,144,34,119,1
20047,2,55.57,83,120,239,34,47,20,146,1
20048,2,205.82,309,94,33,2,57,2,107,0
20049,2,349.89,525,185,83,52,35,9,35,0
20050,1,175.4,219,129,122,19,16,91,125,0
20051,2,379.36,569,77,35,33,56,25,69,1
20052,2,32.91,49,85,210,65,123,49,74,0
20053,3,272.96,546,138,27,10,2,40,78,0
20054,1,232.77,291,145,14,158,60,36,89,0
20055,1,223.78,280,26,94,150,65,7,160,0
20056,3,440.95,882,237,49,62,60,2,92,1
20057,1,219.55,274,308,58,58,104,15,166,1
20058,1,187.54,234,58,152,238,57,12,192,1
20059,3,361.07,722,397,125,85,19,19,168,1
20060,3,371.82,744,56,66,190,0,85,105,0
20061,2,409.54,614,7,112,111,75,88,109,0
20062,1,244.6,306,332,168,30,89,8,82,1
20063,3,320.51,641,4,168,42,18,48,119,0
20064,3,422.32,845,83,76,33,85,60,62,1
20065,3,187.42,375,90,229,75,136,8,171,1
20066,2,143.99,216,195,29,79,21,30,45,0
20067,3,419.28,839,202,116,129,41,31,87,0
20068,2,257.51,386,305,58,83,34,104,125,1
20069,2,232.76,349,26,37,128,117,14,180,0
20070,1,64.52,81,221,106,79,26,28,42,1
20071,3,265.66,531,99,115,30,121,2,135,0
20072,2,99.64,149,13,66,39,7,29,38,1
20073,3,303.17,606,155,205,1,50,35,160,1
20074,3,445.28,891,145,183,127,13,9,129,1
20075,3,267.78,536,8,196,93,88,57,60,0
20076,1,372.04,465,228,136,8,47,3,80,1
20077,1,152.24,190,113,43,137,42,54,113,0
20078,1,404.64,506,7,96,161,21,51,166,0
20079,2,385.36,578,81,156,71,73,53,68,0
20080,3,80.53,161,79,4,152,63,43,58,0
20081,1,249.94,312,11,47,23,8,63,247,1
20082,2,40.58,61,36,101,123,42,35,165,0
20083,2,225.86,339,139,85,24,5,8,138,0
20084,1,54.59,68,80,106,6,42,67,98,0
20085,2,354.64,532,178,64,50,57,25,128,0
20086,3,258.48,517,11,153,108,59,27,41,0
20087,3,363.98,728,32,76,43,54,12,78,1
20088,1,97.94,122,1,7,89,26,4,65,0
20089,2,120.33,180,50,121,38,28,8,50,0
20090,1,329.26,412,25,11,21,12,1,18,1
20091,2,138.71,208,50,15,84,37,173,247,1
20092,2,85.18,128,157,211,33,75,23,107,1
20093,2,201.01,302,47,103,188,58,41,169,0
20094,3,469.38,939,81,95,41,39,2,37,1
20095,3,424.51,849,145,15,25,20,31,59,0
20096,3,264.97,530,286,3,47,34,31,205,1
20097,2,336.41,505,267,14,40,25,98,162,1
20098,1,65.88,82,272,117,153,20,34,113,1
20099,1,219.05,274,112,161,47,5,20,157,0
20100,2,27.86,42,68,91,104,88,109,146,1
20101,1,376.47,471,198,132,47,5,41,79,1
20102,1,273.44,342,120,32,17,12,1,113,0
20103,3,55.04,110,141,24,13,20,15,82,0
20104,2,514.69,772,300,119,190,96,23,85,1
20105,1,87.54,109,25,67,3,3,60,241,1
20106,1,130.41,163,74,223,107,50,24,128,1
20107,2,276.28,414,91,164,26,75,97,153,0
20108,2,121.71,183,14,100,81,35,7,58,0
20109,3,71.05,142,222,88,9,51,28,104,1
20110,1,260.77,326,120,22,58,12,40,43,0
20111,3,232.51,465,36,183,90,4,72,117,0
20112,2,383.96,576,58,10,161,20,41,212,1
20113,1,295.89,370,43,42,260,93,18,150,1
20114,1,324.76,406,174,108,91,49,5,75,0
20115,3,98.07,196,40,78,67,34,29,47,1
20116,1,279.05,349,32,16,100,46,124,184,0
20117,2,326.84,490,134,85,59,5,19,97,0
20118,1,131.86,165,26,157,183,37,71,132,0
20119,2,411.42,617,57,130,169,116,53,81,0
20120,3,339.37,679,196,152,54,12,41,47,1
20121,1,374.63,468,245,224,103,1,16,120,1
20122,3,203.46,407,88,55,62,19,44,131,0
20123,3,392.01,784,186,11,11,76,23,92,0
20124,1,282.03,353,6,174,162,84,63,117,0
20125,3,213.77,428,52,180,174,78,61,61,0
20126,3,276.05,552,89,89,55,29,14,19,1
20127,2,472.85,709,38,230,77,38,40,183,1
20128,1,204.25,255,43,125,86,35,18,92,0
20129,1,170.77,213,118,113,12,49,27,80,0
20130,1,221.18,276,18,34,5,30,102,106,0
20131,3,47.7,95,169,103,51,28,16,135,0
20132,1,321.79,402,187,15,82,57,19,39,0
20133,1,221.28,277,12,99,141,1,196,260,1
20134,2,137.35,206,14,129,17,136,145,165,0
20135,2,197.74,297,235,21,17,50,21,158,1
20136,3,358.13,716,157,9,8,68,4,153,1
20137,2,224.07,336,172,42,134,25,40,89,0
20138,3,88.6,177,110,81,70,116,14,111,0
20139,2,413.35,620,12,130,63,22,8,60,0
20140,3,83.85,168,148,32,194,133,79,123,1
20141,2,83.18,125,278,149,89,42,0,48,1
20142,2,236.23,354,39,239,161,127,25,118,1
20143,3,351.93,704,129,222,219,73,78,92,1
20144,3,87.59,175,91,179,146,46,6,241,1
20145,2,350.38,526,190,58,116,53,13,72,0
20146,1,72.54,91,117,63,1,64,55,99,0
20147,1,124.54,156,173,33,70,105,73,152,0
20148,2,317.02,476,82,33,46,12,36,86,1
20149,3,321.83,644,88,36,79,94,2,100,0
20150,2,20.4,31,27,302,114,156,14,200,1
20151,2,355.74,534,23,21,24,108,5,218,1
20152,1,427.88,535,212,29,59,57,44,101,0
20153,1,195.66,245,71,147,106,9,63,106,0
20154,2,365.04,548,12,12,130,11,38,92,0
20155,1,387.47,484,91,25,48,134,45,159,0
20156,1,252.22,315,185,106,38,52,35,86,0
20157,3,268.07,536,130,35,65,33,61,75,0
20158,3,114.7,229,343,78,132,34,4,118,1
20159,2,184.21,276,50,59,0,17,10,56,1
20160,2,217.53,326,190,89,17,78,162,173,1
20161,1,129.09,161,9,206,176,75,56,84,1
20162,2,179.41,269,112,54,4,9,94,126,0
20163,2,179.08,269,222,58,18,87,20,97,1
20164,2,367.42,551,82,3,88,58,37,131,0
20165,2,32.07,48,237,111,74,21,26,33,1
20166,2,370.81,556,31,69,53,68,34,40,1
20167,3,279.23,558,68,165,58,47,21,40,0
20168,3,401.14,802,71,113,66,134,85,137,1
20169,3,87.03,174,47,79,44,74,49,209,0
20170,1,348.7,436,42,60,93,6,10,84,0
20171,2,219.91,330,173,62,87,135,25,124,0
20172,1,249.28,312,155,159,27,62,5,94,0
20173,2,18.09,27,35,131,67,45,35,86,0
20174,3,402.45,805,224,75,55,23,19,106,1
20175,3,169.66,339,163,262,128,62,19,75,1
20176,3,218.83,438,122,62,73,24,18,100,0
20177,3,213.73,427,139,73,50,51,35,51,0
20178,3,306.56,613,113,16,198,110,80,89,0
20179,1,386.61,483,246,280,2,38,48,199,1
20180,3,382.43,765,84,98,43,20,11,39,1
20181,3,60.27,121,104,143,78,23,20,134,0
20182,2,533.99,801,145,96,115,34,19,93,0
20183,1,281.04,351,119,172,69,24,59,59,0
20184,1,295.45,369,41,220,228,155,32,137,1
20185,1,37.07,46,208,176,63,39,41,79,1
20186,2,116.2,174,81,1,42,23,18,27,1
20187,1,211.19,264,12,104,0,202,15,273,1
20188,3,375.48,751,191,83,3,106,21,98,0
20189,3,255.88,512,104,27,49,56,18,41,1
20190,2,103.53,155,103,50,110,21,3,112,0
20191,2,123.6,185,21,193,71,112,99,110,0
20192,3,171.82,344,132,71,134,13,26,126,0
20193,1,229.86,287,145,63,21,23,8,35,0
20194,3,327.43,655,128,27,49,13,23,55,0
20195,2,340.64,511,20,44,17,15,120,493,1
20196,2,322.69,484,38,301,153,196,82,146,1
20197,1,293.17,366,83,73,74,37,39,93,1
20198,2,73.45,110,5,133,158,4,52,254,1
20199,3,312.83,626,192,38,11,61,45,52,0
20200,3,171.18,342,113,23,29,56,73,208,0
20201,2,450,675,100,168,17,19,79,119,0
20202,2,281.19,422,129,67,1,83,100,226,1
20203,2,133.36,200,25,142,98,67,7,60,0
20204,1,55.27,69,75,110,37,18,12,43,0
20205,1,119.36,149,341,166,99,34,3,66,1
20206,1,390.21,488,46,55,31,22,7,31,1
20207,2,356.87,535,158,98,47,6,0,400,1
20208,3,410.71,821,146,33,9,48,1,58,0
20209,1,193.55,242,165,7,160,8,2,160,1
20210,1,86.27,108,183,97,57,0,8,54,0
20211,1,234.98,294,121,94,59,54,32,39,1
20212,3,284,568,171,89,58,21,16,44,0
20213,2,191.28,287,34,164,204,147,70,90,1
20214,3,394.32,789,138,11,49,34,3,60,0
20215,3,193.37,387,231,111,45,4,2,109,1
20216,1,402.96,504,104,48,111,7,18,111,0
20217,2,489.91,735,127,54,48,3,13,154,0
20218,2,220.71,331,298,26,136,51,7,88,1
20219,1,247.49,309,126,28,136,13,16,183,1
20220,3,334.01,668,196,93,0,148,61,108,0
20221,1,85.98,107,54,210,72,17,81,172,1
20222,1,248.98,311,5,123,48,42,1,76,0
20223,2,139.23,209,65,248,58,76,60,202,1
20224,3,81.11,162,44,204,214,172,44,135,1
20225,1,266.11,333,148,153,98,31,25,47,0
20226,3,96.94,194,146,111,63,29,22,131,0
20227,1,300.88,376,54,16,77,7,21,120,0
20228,3,313.05,626,14,47,154,39,47,98,0
20229,3,144.67,289,112,106,252,150,55,138,1
20230,1,341.46,427,169,24,44,15,31,116,0
20231,3,359.79,720,71,177,67,39,30,118,0
20232,2,387.44,581,148,61,55,116,10,112,0
20233,1,199.48,249,71,6,212,109,44,164,1
20234,3,115.29,231,54,159,59,65,80,85,0
20235,2,74.81,112,205,9,107,29,50,102,1
20236,1,430.45,538,24,81,27,9,3,48,1
20237,3,122.04,244,129,207,115,19,28,108,0
20238,1,297.65,372,10,47,154,64,6,325,1
20239,2,384.92,577,221,105,69,15,39,53,1
20240,2,20.83,31,47,84,95,144,32,204,0
20241,1,357.42,447,197,24,66,135,90,94,0
20242,1,173.02,216,35,223,76,39,15,114,1
20243,3,77.42,155,108,21,117,75,26,52,0
20244,1,47.33,59,218,18,127,15,41,83,1
20245,3,382.05,764,229,30,107,38,38,60,1
20246,2,161.79,243,16,56,330,89,32,290,1
20247,3,342.82,686,118,196,94,45,60,93,0
20248,3,484.67,969,192,5,62,148,91,108,0
20249,3,93.13,186,240,194,56,44,71,104,1
20250,1,432.78,541,12,12,62,110,68,238,1
20251,1,123.75,155,291,62,5,62,76,110,1
20252,2,194.83,292,134,22,143,26,8,169,1
20253,3,261.44,523,72,31,83,54,3,52,1
20254,3,407.24,814,177,57,48,0,119,205,1
20255,1,385.69,482,20,101,117,32,59,173,0
20256,1,102.02,128,72,58,36,65,3,165,0
20257,2,377.7,567,243,76,38,12,40,93,1
20258,1,407.76,510,159,79,20,83,38,227,1
20259,2,356.98,535,71,13,148,78,22,67,0
20260,2,233.76,351,106,22,51,98,28,94,0
20261,3,140.72,281,327,27,4,34,120,197,1
20262,2,14.37,22,169,207,92,58,5,75,1
20263,3,438.52,877,102,136,64,3,21,73,0
20264,3,330.58,661,36,32,104,37,12,74,1
20265,1,232.56,291,11,3,108,62,186,236,1
20266,1,213.87,267,127,69,80,32,12,79,0
20267,3,167.16,334,64,71,20,143,113,195,0
20268,2,291.72,438,170,103,112,110,12,99,0
20269,1,327.12,409,272,108,2,105,18,101,1
20270,2,137.33,206,77,7,34,83,36,58,1
20271,2,110.14,165,238,107,11,48,18,80,1
20272,3,246.47,493,31,169,85,20,4,90,0
20273,3,78.44,157,79,3,232,69,91,132,1
20274,1,341.31,427,215,183,69,45,42,52,1
20275,3,279.39,559,155,39,42,27,93,146,0
20276,3,391.12,782,47,16,138,21,199,288,1
20277,1,72.47,91,285,77,43,17,65,119,1
20278,2,136,204,240,53,2,53,14,140,1
20279,2,240.3,360,12,101,12,64,29,77,0
20280,2,300.88,451,66,178,178,165,112,114,1
20281,1,293.51,367,108,16,40,39,17,75,0
20282,3,308.62,617,255,89,4,98,16,144,1
20283,3,363.57,727,223,152,89,69,35,141,1
20284,1,474.82,594,141,12,2,10,19,111,0
20285,1,232.96,291,92,155,170,51,4,134,0
20286,3,377.16,754,90,153,54,35,10,57,0
20287,2,294.82,442,31,32,34,118,38,146,0
20288,1,262.62,328,225,200,134,23,51,76,1
20289,3,43.12,86,18,10,104,20,10,133,0
20290,2,404.53,607,39,68,36,26,32,94,1
20291,1,247.96,310,141,27,24,0,2,205,1
20292,3,392.35,785,81,77,19,54,29,35,1
20293,2,119.36,179,131,208,41,62,89,178,1
20294,1,164.23,205,197,20,68,31,60,126,0
20295,3,227.99,456,49,105,189,47,105,111,0
20296,2,38.61,58,238,0,16,49,45,154,1
20297,1,241.71,302,228,203,116,63,45,54,1
20298,2,248.82,373,139,170,53,7,19,114,0
20299,1,285.29,357,217,7,74,107,8,193,1
20300,1,195.17,244,103,119,29,54,13,81,0
20301,1,57.8,72,111,22,77,42,8,35,0
20302,3,42.6,85,79,63,47,32,64,114,1
20303,2,137.3,206,55,0,157,6,82,99,0
20304,3,179.16,358,189,108,59,61,36,49,0
20305,1,191.42,239,141,173,17,125,21,129,0
20306,2,248.25,372,115,88,2,96,3,198,1
20307,1,217.07,271,0,30,28,31,58,148,0
20308,2,425.03,638,109,142,62,3,34,49,0
20309,2,371.95,558,305,14,167,117,17,193,1
20310,2,25.18,38,68,15,110,87,32,87,0
20311,2,468.2,702,123,123,126,49,24,57,0
20312,2,128.92,193,104,156,73,19,18,132,0
20313,1,117.06,146,186,82,76,44,31,83,0
20314,3,127.3,255,187,91,52,1,23,45,0
20315,3,149.71,299,116,71,60,73,15,64,1
20316,2,136.4,205,91,96,66,17,62,67,1
20317,3,134.95,270,101,181,91,33,11,85,0
20318,2,149.32,224,50,117,143,46,25,121,0
