ROW_NUMBER,SUBGROUP,AVG_SPENDING,TARGET_SPENDING,AVG_CALL_COUNT,AVG_CALL_DUR,AVG_ACCT_BAL_BEFORE_CALL,AVG_RECHARGE_AMT,AVG_ACCT_BAL_BEFORE_RECHARGE,LABEL
14212,2,201.63,302,8.45,472.97,330.71,123.68,70.11,1
14213,1,95.76,120,19.06,32.4,195.74,320.04,13.99,0
14214,1,120.17,150,21.54,301.86,235.95,1190.45,43.21,1
14215,1,165.4,207,11.38,71.04,134.91,2305.78,19.15,0
14216,3,266.83,534,9.79,70.03,105.53,2668.73,18.21,0
14217,1,97.47,122,10.79,273.99,207.51,1483.48,30.15,1
14218,3,342.88,686,11.84,59.65,82.82,1554.01,34.71,0
14219,3,457.31,915,33.15,147.03,244.42,1880.66,36.45,1
14220,1,389.37,487,2.94,216.03,157.65,2943,58.36,1
14221,3,197.73,395,26.38,65.35,21.24,1870.07,68.81,1
14222,3,216.6,433,17.49,57.12,227.78,273.44,20.32,0
14223,2,71.38,107,11.24,334.75,241.81,1489.7,17.57,0
14224,3,269.11,538,9.1,42.59,24.61,2008.57,31.04,0
14225,1,118.65,148,24.9,212.23,153.23,841.44,65.17,1
14226,1,109.09,136,14.17,80.56,141.06,2658.12,34.9,0
14227,2,156.28,234,9.03,419.15,212.09,371.42,66.68,1
14228,3,223.62,447,10.31,32.33,249.47,142.42,9.27,0
14229,3,134.16,268,13.31,147.24,220.04,2058.16,56,0
14230,2,318.68,478,22.56,184.05,212.25,1934.42,14.61,1
14231,2,217.24,326,31.49,12.73,251.54,2139.76,64.79,0
14232,1,368.7,461,11.99,63.43,293.36,709.6,39.36,1
14233,2,403.17,605,22.43,32.61,92.54,2249.41,22.06,0
14234,1,125.05,156,12.76,95.15,166.95,1874.84,42.04,0
14235,2,313.2,470,6.27,40.33,315.27,254.49,11.53,0
14236,1,168.02,210,19.29,42.18,240.41,1932.82,9.57,0
14237,3,132.53,265,12.11,296.16,304.53,284.12,15.27,0
14238,3,364,728,6.82,53.02,6.87,1893.36,36.83,0
14239,2,198.58,298,20.26,121.24,131.86,3118.43,30.07,1
14240,3,279.63,559,5.89,34.08,339.18,2492.91,3.62,1
14241,3,190.34,381,5.13,87.1,182.4,504.24,60.95,1
14242,3,52.69,105,15.27,184.2,293.74,1639.94,16.05,0
14243,3,179.91,360,4.97,89.34,332.17,2761.86,0.33,1
14244,2,215.41,323,6.32,8.39,241.67,1694.97,25.58,0
14245,3,290.26,581,2.1,32.47,220.37,2068.51,8.37,0
14246,2,430.52,646,11.05,74.66,282.84,3096.81,13.49,1
14247,1,125.31,157,6.45,6.99,226.16,3315,67.4,0
14248,3,325.95,652,17.95,269.09,182.4,2442.78,59.52,1
14249,2,207,311,15.09,102.67,246.17,1445.71,42.84,1
14250,2,389.92,585,21.4,60.86,28.2,2015.62,55.26,0
14251,1,120.12,150,30.31,38.9,137.91,2663.16,18.66,1
14252,3,497.5,995,21.19,79.32,179.25,553.62,4.14,0
14253,3,132.47,265,12.88,37.75,196.16,2059.25,57.69,0
14254,2,160.63,241,7.41,186.33,179.14,1363.27,61.18,1
14255,2,158.99,238,10.09,11.46,204.9,2039.04,63.55,0
14256,1,202.78,253,19.78,39.75,224.47,3300.37,63.75,0
14257,2,108.93,163,6.42,362.39,193.02,1116.23,26.5,1
14258,1,261.95,327,35.24,162.18,254.34,995.04,53.17,1
14259,2,190.11,285,27.93,83.64,307.57,3463.5,58.84,0
14260,3,270.87,542,35.18,390.53,324.58,723.82,22.24,0
14261,1,108.53,136,24.69,248.34,204.5,3291.58,46.87,0
14262,2,154.65,232,17.42,129.92,28.35,1566.04,33.75,0
14263,2,267.4,401,10.55,32.64,239.9,2866.35,35.97,0
14264,1,62.66,78,12.09,83.7,263.91,1585.94,25.96,1
14265,2,320.86,481,6,98.6,6.53,2401.01,56.99,0
14266,2,37.57,56,4.09,60.68,171.43,2372.2,25.22,0
14267,1,295.09,369,3.18,15.91,222.87,973.85,1.19,1
14268,2,74.61,112,13.82,47.12,310.18,560.99,0.63,1
14269,1,28.75,36,12.41,499.16,234.58,3344.5,11.95,1
14270,3,211.64,423,35.03,70.28,42.71,3415.56,41.79,1
14271,3,239.9,480,26.06,192.28,90.49,2809.78,55.78,1
14272,3,28.69,57,6.55,144.36,289.52,2786.13,42.94,1
14273,2,127.04,191,18.65,106.71,174.93,2737.52,27.49,0
14274,3,211.44,423,26.79,35.73,314.42,2191.95,42.32,1
14275,3,411.64,823,6.88,104.34,102.1,2783.14,62.42,0
14276,2,352.01,528,29.38,19.05,225.77,1016.8,36.46,1
14277,3,345.28,691,8.94,239.77,10.48,2007.73,49.1,1
14278,3,427.15,854,6.93,23.15,100.94,2498.41,53.66,0
14279,3,370.27,741,9.5,137.48,42.4,2313.43,37.72,0
14280,2,377.74,567,39.28,218.29,152.8,1402.18,51.84,1
14281,2,301.45,452,2.53,70.73,100.88,786.74,39.73,0
14282,1,135.04,169,6.88,93.56,313.68,3257.58,67.44,1
14283,2,144.03,216,7.33,84.64,204.7,2322.68,29.37,0
14284,1,243.57,304,12.45,119.52,224.12,1421.31,28.86,0
14285,2,64.51,97,11.34,15.27,138.66,2464.51,69.19,0
14286,1,154,193,20.12,321.16,161.19,3118.89,11.24,1
14287,1,127.59,159,16.94,20.97,168.28,884.77,5.59,0
14288,1,139.06,174,11.26,189.81,50.73,991.2,63.72,1
14289,3,141.49,283,23.37,130.65,195.05,1150.3,6.77,0
14290,3,395.99,792,10.11,47.13,106.54,1042.64,48.63,0
14291,1,89.42,112,19.31,95.93,300.55,988.65,14.81,1
14292,2,39.97,60,4.09,120.53,254.46,435.6,35.49,1
14293,2,451.04,677,4.46,329.46,119.1,1764.8,34.26,1
14294,1,106.66,133,10.21,114.68,117.69,576.74,22.71,0
14295,1,240.8,301,24.95,185.96,213.97,2682.66,53.2,1
14296,2,349.71,525,12.89,80.84,290.49,1067.94,30.32,1
14297,2,432.49,649,10.77,140.78,34.04,120.45,53.45,0
14298,2,137.4,206,5.36,59.61,268.1,2748.32,41.11,1
14299,3,262.65,525,15.97,93.07,155.87,2451.89,31.49,0
14300,2,323.82,486,8.47,67.28,74.48,2897.82,22.53,0
14301,3,427.8,856,24.26,23.83,145.77,2593.27,70.11,0
14302,3,446.79,894,20.02,241.9,29.61,1734.46,44.14,1
14303,2,145.31,218,25.93,353.09,330.17,3444.48,24.13,1
14304,2,68.69,103,8.11,117.58,47.58,1917.73,63.99,0
14305,2,194.68,292,29.37,96.59,78.66,2457.9,68.61,1
14306,3,505.53,1011,10.62,47.79,99.04,491.36,47.52,1
14307,2,47.4,71,18.07,47.19,265.96,3317.89,65.09,0
14308,2,262.67,394,8.41,95.76,291.57,1762.97,39.16,1
14309,2,203.29,305,16.36,94.03,265.18,1629,37.51,1
14310,1,333.93,417,10.94,227.29,318.66,1204.87,13.1,1
14311,3,172.02,344,16.31,15.49,272.84,1764.08,6.67,1
14312,3,178.42,357,4.1,82.66,114.16,1454.51,52.43,0
14313,1,182.41,228,17.4,46.7,131.23,2710.16,9.86,0
14314,3,323.92,648,11.18,70.93,320.09,1092.81,10.16,1
14315,1,132.88,166,4.29,273.1,115.33,3441.97,1.29,1
14316,3,301.27,603,22.62,34.86,360.78,1767.86,66.61,1
14317,2,412.21,618,13.08,189.82,360.84,68.22,0.57,1
14318,2,136.75,205,16.71,7,115.94,443.83,28.26,0
14319,2,248.75,373,12.76,89.63,156.95,1800.16,62.58,0
14320,2,59.49,89,8.75,73.19,241.64,90,26.05,0
14321,3,436.78,874,12.6,356.63,94.32,3265.64,67.9,0
14322,1,239.37,299,11.49,57.82,301.96,2296.63,51.59,1
14323,2,131.08,197,6.98,79.12,6.34,746.11,56.29,1
14324,1,50.18,63,9.83,51.89,55.51,1006.06,25.79,0
14325,2,358.82,538,6.01,75.9,175.01,1560.43,39.59,0
14326,1,286.99,359,16.28,186.25,69.47,3449.13,67.35,1
14327,2,402.58,604,9.63,234.04,155.2,702.98,26.59,1
14328,3,246.76,494,21.12,80.77,236.42,118.16,65.77,0
14329,1,93.42,117,6.38,205.87,120.35,2439.72,25.82,1
14330,3,373.51,747,8.78,167,62.26,2141.6,27.85,1
14331,1,354.77,443,3.81,105.18,240.7,642.08,26.1,0
14332,1,123,154,3.47,442.03,33.17,465.89,15.84,1
14333,1,417.71,522,12.52,268.21,274.71,3402.52,60.07,1
14334,3,345.15,690,8.17,120.9,209.42,1941.91,24.52,0
14335,1,90.63,113,25,55.45,284.03,3161.95,2.35,0
14336,1,189.34,237,15.14,138.3,194.16,3596.64,42.56,0
14337,3,273.37,547,21.73,50.39,37.02,1900.89,60.82,0
14338,3,148.8,298,4.67,103.79,264.14,3257.3,14.42,1
14339,2,30.95,46,10.34,161.16,163.31,1319.86,14.83,1
14340,3,290.89,582,10.84,32.65,97.86,2371.38,70.51,0
14341,3,195.84,392,12.89,57.09,23.63,3472.52,7.91,0
14342,2,241.79,363,20.39,196.36,37.33,1584.59,34.29,1
14343,2,101.01,152,9.81,87.03,31.28,858.59,36.65,0
14344,3,65.28,131,16.84,175.19,151.61,2875.43,59.25,1
14345,3,178.89,358,9.52,131.45,66.61,2907.48,48.73,0
14346,1,146.33,183,5.65,89.38,251.53,1349.15,8.39,1
14347,3,126.16,252,14.52,95.37,272.95,1641.23,18.75,1
14348,3,25.16,50,8.01,35.1,109.68,3297.43,50.49,0
14349,2,376.91,565,16.38,188.52,163.24,280.82,19.52,1
14350,2,49.31,74,20.85,11.87,26.19,1705.04,23.73,1
14351,2,258.61,388,10.64,306.2,326.97,3139.61,38.02,1
14352,3,64.74,129,16.27,54.11,192.38,1773.41,1,0
14353,1,497.65,622,5.16,137.65,207.63,1302.69,15.51,0
14354,1,102.58,128,6.21,174.14,322.07,1781.51,29.96,1
14355,2,135.34,203,10.9,43.73,288,2672.7,14.38,1
14356,2,513.69,771,7.11,4.66,353.19,1732.01,4.55,0
14357,1,373.68,467,2.37,417.53,290.9,129.82,48.62,1
14358,3,194.35,389,24.05,96.18,207.93,1352.65,44.71,0
14359,1,297.1,371,3.79,197.16,170.88,785.87,51.65,1
14360,1,166.94,209,5.89,295.67,307.89,3206.04,38.12,1
14361,3,230.15,460,10.96,63.22,80.34,874.16,37.19,0
14362,2,366.73,550,47.39,19.73,271.31,1270.72,39.06,0
14363,2,133.84,201,11.9,325.55,96.85,3450.08,56.84,1
14364,2,131.78,198,20.34,290.05,59.42,2173.77,27.86,1
14365,1,77.01,96,12.2,46.53,299.02,88.74,9.47,0
14366,2,388.54,583,6.64,16.77,350.13,664.31,45.43,1
14367,3,209.85,420,17,67.5,206.8,287.45,35.48,0
14368,3,180.27,361,7.15,81.05,27.32,2800.02,46.59,0
14369,1,345.82,432,18.47,229.61,302.45,674.62,68.29,1
14370,2,297.24,446,6.37,177.85,348.99,1800.96,43.39,0
14371,3,337.68,675,30.59,37.9,52.41,1034.98,39.34,1
14372,2,439.34,659,22.58,163.12,66.17,1457.85,41.66,1
14373,2,387.78,582,11.95,98.81,43.67,355.69,22.05,0
14374,2,71.67,108,2.35,74.89,9.51,2226.04,24.71,0
14375,3,293.47,587,19.92,167.26,361.63,2974.58,14.13,1
14376,1,334.43,418,39.69,29.99,98.9,2726.22,39.75,1
14377,1,254.87,319,16.97,115.39,336.82,384.85,8.61,1
14378,3,72.26,145,18.45,346.56,124.39,3481.79,0.13,1
14379,3,256.35,513,13.38,30.47,213.11,1116.4,46.23,0
14380,1,303.26,379,14.85,39.59,12.13,1259.62,44.68,0
14381,1,353.43,442,9.92,17,96.46,2679.1,56.36,0
14382,3,211.79,424,8.05,303.43,287.37,2371.12,48.18,0
14383,3,307.64,615,35.71,16.55,267.35,471.93,38.85,1
14384,2,190.7,286,4.46,136.25,261.97,376.31,22.65,1
14385,1,77.74,97,19.09,3.25,58.08,376.5,54.78,0
14386,3,69.39,139,30.95,257.12,268.78,1115.2,35.66,0
14387,1,421.56,527,5.84,155.52,263.7,2426.18,34.33,1
14388,3,55.17,110,12.88,213.28,348.8,3492.56,9.36,1
14389,2,274.87,412,9.44,102.7,234.78,3232.05,38.79,0
14390,1,159.4,199,9.12,165.29,238.16,2010.19,43.08,1
14391,2,257.48,386,2.95,72.68,67.34,117.25,48.55,1
14392,2,289.77,435,8.54,34.09,60.88,3268.68,26.74,0
14393,3,40.21,80,6.58,247.4,15.26,3573.17,44.94,0
14394,2,288.97,433,20.2,229.2,113.57,1172.96,39.13,1
14395,3,279.06,558,13.76,38.36,295.53,2382.8,58.96,1
14396,3,96.88,194,4.62,131.46,329.17,571.2,63.71,1
14397,1,407.04,509,4.15,161.81,161.05,2604.79,16.03,1
14398,1,210.26,263,23.35,30.84,105.04,3547.85,22.38,1
14399,1,172.39,215,2.64,183.06,93.29,1978.9,26.4,1
14400,3,39.6,79,11.58,23.67,236.27,3476.11,69.25,0
14401,3,143.44,287,7.29,140.28,138.92,1279.18,6.01,1
14402,2,363.6,545,4.77,9.47,86.08,1410.95,43.76,0
14403,1,313.51,392,20.66,282.8,293.52,2665.85,31.48,1
14404,3,462.16,924,2.07,51.33,162.67,1526.65,37.29,0
14405,3,85.69,171,5.81,136.93,222.64,3163.59,60.85,1
14406,3,315.19,630,13.23,38.79,244.45,1674.68,18.39,0
14407,3,413.11,826,16.02,58.66,220.58,569.59,58.16,0
14408,2,271.42,407,25.81,50.47,157.53,1237.97,18.91,1
14409,2,126.55,190,20.88,14.42,204.73,938.12,7.68,0
14410,3,456.04,912,9.83,41.32,202.3,3590.44,67.5,0
14411,3,128.71,257,16.47,107.58,195.86,97.39,33.4,0
14412,3,450.27,901,20.28,72.63,230.5,108.04,52.21,0
14413,1,118.66,148,3.6,119.52,102.44,3287.16,3.07,0
14414,3,51.13,102,7.68,57.76,139.53,3250.37,31.41,0
14415,2,197.83,297,7.66,26.33,22.55,1942.69,70.23,0
14416,2,156.29,234,15.64,78.43,174.01,2239.99,50.18,0
14417,2,32.69,49,3.52,11.15,279.57,1034.67,55.39,1
14418,2,33.72,51,29.04,91.28,164.77,684.37,32.71,1
14419,1,50.28,63,14.02,52.47,226.94,2404.83,47.97,0
14420,1,376.29,470,22.69,199.36,10.56,438.14,54.29,1
14421,1,84.34,105,16.39,303.07,335.07,2103.69,61.42,1
14422,2,127.2,191,5.92,65.84,120.09,3426.89,39.39,0
14423,3,171.52,343,18.39,55.72,265.04,3580.82,40.44,1
14424,2,397.32,596,36.71,161.31,170.8,65.73,58.76,1
14425,3,288.08,576,9.82,220.6,359.58,1208.35,47.08,1
14426,2,188.1,282,7.54,35.11,156.49,3484.06,43.12,0
14427,1,118.96,149,10.74,126.74,202.99,3017.92,47.56,1
14428,2,30.44,46,7.97,469.48,52.57,3382.85,37.27,1
14429,2,194.46,292,2.65,181.56,286.73,2741.64,28.24,1
14430,2,272.97,409,8.14,93.7,34.07,112.45,60.7,0
14431,3,192.61,385,3.93,146.4,180.99,1243.57,66.08,0
14432,2,423.04,635,21.05,16.95,324.6,1360.1,54.16,1
14433,1,271.81,340,15.99,569.12,303.4,2877.73,9.61,1
14434,3,105.4,211,6.75,67.54,162.11,1712.95,40.44,0
14435,1,152.52,191,21.05,68.37,184.61,624.76,27.09,1
14436,1,431.04,539,9.46,74.2,71.53,1135.84,64.54,0
14437,2,280.18,420,26.64,35.59,264.29,3077.61,12.24,1
14438,2,18.6,28,16.33,205.58,102.72,1414.3,33.17,0
14439,3,232.36,465,5.03,111.63,71.3,3471.95,49.45,0
14440,3,333.01,666,23.57,111.47,162.55,2059.45,45.75,0
14441,2,267.82,402,15.84,30.69,336.8,2898.17,70.94,1
14442,3,414.33,829,11.51,114.52,314.4,1874.27,37.47,1
14443,1,279.97,350,3.17,80.46,156.49,3450,1.61,0
14444,3,293.73,587,10.47,40.18,352.34,1608.57,17.81,1
14445,1,273.05,341,21.22,19.31,356.43,2926.64,3.11,1
14446,3,360.38,721,21.5,40.91,239.01,925.04,55.56,0
14447,2,260.19,390,11,9.72,249.41,2340.43,27.57,1
14448,2,252.62,379,21.99,61.6,300.25,557.9,40.5,1
14449,3,434.04,868,14.76,39.85,230.95,2321.71,63.23,0
14450,1,282.84,354,21.24,149.35,225.94,3069.59,60.69,0
14451,2,452.68,679,16.72,257.08,284.08,3035.84,11.32,1
14452,2,260.27,390,10.09,46.3,240.23,633.51,36.64,0
14453,3,228.38,457,17.51,18.77,47.19,2469.5,11.58,0
14454,3,375.08,750,5.45,97.16,79.53,1730.1,24.85,0
14455,3,227.78,456,22.36,46.47,183.19,796.76,40.2,0
14456,2,400.89,601,6.18,113.53,93.62,331.04,58.18,0
14457,1,386.08,483,6.07,170.41,32.81,1400.15,11.5,0
14458,1,328.59,411,28.17,171.17,67.54,1561.29,64.51,1
14459,2,148.8,223,6.68,190.8,132.36,3334.35,11.83,1
14460,1,288.62,361,14.09,24.95,268.38,2200.45,67.78,1
14461,2,393.64,590,21.44,32.85,140.65,1265.41,0.22,0
14462,3,394.81,790,4.03,687.08,330.26,3107.36,67.3,1
14463,1,22.11,28,11.9,31.29,17.5,1974.13,22.28,0
14464,1,318.96,399,29.26,14.92,181.18,3006.39,31.31,1
14465,2,392.44,589,2.53,72.45,291.94,2804.14,64.19,1
14466,1,405.33,507,10.25,41.63,123.41,3490.78,35.16,0
14467,3,55.2,110,12.18,23.98,137.15,2968.95,12.15,1
14468,3,394.49,789,15.5,84.37,85.18,2530.3,32.01,0
14469,3,315.03,630,19.58,44.42,281.82,411.8,13.92,0
14470,1,71.1,89,16.32,133.67,253.23,2222.84,56.59,1
14471,3,293.7,587,5.77,43.19,69.52,3499.56,57.12,0
14472,1,413.6,517,14.97,24.45,78.11,2177.63,47.65,0
14473,1,354.11,443,25.51,56.3,121.45,452.6,65.39,1
14474,1,25.23,32,4.55,130.02,90.63,1152.26,49.6,1
14475,3,477.14,954,13.17,118.57,295.9,1099.73,12.76,1
14476,2,405.85,609,11.14,333.86,318.96,657.96,29.97,0
14477,1,277.58,347,13.85,31.71,129.08,62.04,32.63,1
14478,3,327.54,655,10.97,145.02,72.65,1055.98,25.74,0
14479,3,273.24,546,31.32,99.07,115.71,2850.13,11.11,1
14480,3,264.97,530,19.61,19.74,25.51,1458.14,70.22,0
14481,3,103.57,207,6.88,21.17,309.85,849.35,30.15,0
14482,1,107.19,134,3.71,34.65,37.72,1416.67,58.89,1
14483,3,292.71,585,17.51,87.38,338.85,1783.94,61.72,1
14484,1,201.44,252,18.59,83.08,137.26,2513.21,33.03,0
14485,1,244.8,306,28.83,260.69,15.51,2837.04,26.49,1
14486,1,249.58,312,9.1,150.68,206.85,149.65,38.6,1
14487,1,411.07,514,6.14,194.76,248.15,3152.2,50.01,1
14488,1,28.43,36,8.07,38.22,75.89,1036.88,13.87,0
14489,3,403.09,806,4.64,75.76,99.19,2909.91,18.26,0
14490,3,390.72,781,16.41,24.69,98.95,1751.26,19.58,0
14491,1,55.8,70,28.25,26.92,83.32,1167.62,10.18,0
14492,2,189.8,285,12.57,141.56,227.29,1612.25,53.41,0
14493,1,79.12,99,6.65,106.83,196.14,2921.6,27.17,0
14494,2,43.13,65,9.27,246.32,194.56,837.33,53.56,1
14495,1,229.42,287,21.62,199.47,363.32,844.41,50.46,0
14496,3,182.98,366,8.01,96.78,135.06,3061.18,22.54,0
14497,1,192.31,240,3.9,161.96,130.37,3280.49,26.08,1
14498,3,425.47,851,17.65,57.28,22.41,673.31,44.79,0
14499,3,299.93,600,10.76,119,74.98,1207.3,7.06,0
14500,1,152.85,191,3.41,224.15,216.29,674.98,68.87,1
14501,1,454.16,568,4.32,136.29,348.69,3181.25,33.61,1
14502,3,110.63,221,21.46,156.66,184.21,908.66,63.84,0
14503,1,21.34,27,10.09,24.98,180.45,3594.84,9.99,0
14504,3,338.81,678,4.13,144.44,15.52,1256.56,23.35,0
14505,1,270.98,339,5.05,88.8,166.91,1416.83,47.12,0
14506,1,43.93,55,14.29,305.99,158.35,2731.55,9.95,1
14507,2,15.68,24,26.8,190.46,241.22,832.12,43.68,1
14508,2,278.56,418,4.62,132.37,301.12,1039.53,68.32,1
14509,2,16.2,24,5.83,64.25,205.22,2978.18,70.52,0
14510,2,169.49,254,29.32,9.07,224.05,2215.12,1.58,1
14511,1,328.08,410,13.58,97.32,252.79,828.6,19.98,1
14512,3,116.05,232,6.17,58.01,352.66,2320.38,63.63,1
14513,1,113.27,142,20.97,46.3,290.64,899.74,19.64,1
14514,3,311.91,624,24.79,28.93,109.6,1502.01,22.9,1
14515,1,336.95,421,5.78,285.68,11.68,1924.65,7.87,1
14516,1,338.7,423,7.28,468.69,170.21,2332.69,55.37,1
14517,2,203.26,305,22.07,155,295.57,958.07,18.32,1
14518,2,442.17,663,8.2,19.15,304.17,810.86,39.48,1
14519,3,40.15,80,16.79,110.18,162.78,1327.83,23.68,0
14520,2,300.37,451,4.99,67.49,163.47,3245.89,15.97,0
14521,3,38.22,76,23.89,26.56,226.56,2908.54,70.84,0
14522,1,298.21,373,11.43,59.96,9.58,2071.6,26.44,0
14523,1,313.81,392,23.23,29.43,5.05,771.11,56.26,1
14524,1,235.31,294,9.85,355.97,156.58,3253.6,18.32,1
14525,2,344.04,516,6.97,206.51,94.43,1035.45,20.07,0
14526,2,349.32,524,11.53,78.19,30.88,3113.34,5.35,0
14527,3,218.05,436,2.34,112.72,79.68,1246.38,43.39,0
14528,1,443.71,555,4.41,179.25,198.04,185.64,10.27,1
14529,2,359.46,539,13.95,33.61,328.08,469.15,69.18,1
14530,2,178.98,268,13.41,410.04,293.04,270.8,70.42,1
14531,3,186.05,372,15.02,68.39,12.06,655.5,17.72,0
14532,3,139.48,279,16.95,101.19,107.65,821.86,48.19,0
14533,3,48.76,98,7.7,46.4,78.07,2189.32,0.54,0
14534,2,307.51,461,2.67,48.56,328.21,663.72,3.08,1
14535,2,232.85,349,19.87,63.08,214.62,183.07,20,0
14536,2,119.11,179,10.52,243.97,290.29,461.57,43.73,1
14537,2,281.92,423,8.66,86.16,280.03,1772.78,12.35,1
14538,3,403.72,807,3.74,238.75,19.47,3546.64,62.49,1
14539,3,198.1,396,7.14,115.18,6.74,3544.1,29.06,0
14540,2,202.38,304,23.33,150.95,273.97,3506.34,8.29,0
14541,1,13.5,17,22.87,52.14,117.51,2772.22,1.49,0
14542,3,93.78,188,22.87,106.57,145.14,3327.41,27.9,0
14543,1,234.99,294,19.14,301.07,133.48,1378.5,59.95,1
14544,2,42.72,64,10.33,264.95,177.03,1022.53,36.43,1
14545,2,274.65,412,19.9,57.02,22.52,700.86,25.78,0
14546,2,73.14,110,6.8,43.27,340.72,3118.35,55.46,1
14547,2,335.58,503,14.08,34.61,97.42,2004.86,60.22,0
14548,2,117.43,176,22.54,63.76,255.59,917.71,37.07,1
14549,3,160.12,320,21.17,15.91,69.9,2273.16,58.23,0
14550,2,417.23,626,19.01,38.09,88.85,3148.99,57.93,1
14551,1,340.47,426,3.19,168.22,39.5,562.32,54.93,1
14552,3,343.23,686,15.56,109.53,261.88,3330.13,42.31,1
14553,1,338.46,423,19.63,454.6,188.6,423.11,7.55,1
14554,2,93.99,141,17.78,111.56,5.87,259.96,23.12,0
14555,1,460.34,575,21.72,3.49,118.69,374,6.99,1
14556,3,344.36,689,8.5,26.12,83.54,3348.19,41.84,0
14557,1,266.44,333,15.09,237.58,171.78,2483.37,48.55,1
14558,1,84.12,105,5.12,276.07,136.6,176.99,29.64,1
14559,1,202.42,253,6.87,152.59,86.05,2514.94,55.83,0
14560,2,183.4,275,10.6,173.44,18.87,1279.18,13.13,1
14561,3,237.71,475,32.5,85.73,317.35,2192.72,41.99,1
14562,3,329.32,659,12.41,175.37,350.7,153.81,28.49,1
14563,2,337.1,506,4.58,83.89,10.78,2794.38,32.7,0
14564,2,295.06,443,11.64,54.23,55.5,618.54,17.07,1
14565,3,326.23,652,2.51,513.8,50.67,3421.04,55.55,1
14566,2,304.24,456,30.44,155.12,117.66,140.97,27.63,1
14567,2,290.83,436,17.22,129.49,38.63,1325.03,2.7,0
14568,2,197.74,297,9.98,223.43,331.95,2621.23,68.81,1
14569,2,395.94,594,23.44,161.61,125.2,1438.49,59.41,1
14570,3,87,174,19.29,42.13,337.58,764.06,22.21,1
14571,1,497.61,622,3.2,76.59,343.83,3015.32,30.57,1
14572,2,40.95,61,4.04,242.17,290.78,149.78,43.02,1
14573,2,446.35,670,10.98,64.62,30.67,2269.12,49.88,0
14574,3,378.73,757,6.75,61.97,34.71,2540.34,28.07,0
14575,2,73.28,110,4.1,310.29,183.59,2140.49,38.41,1
14576,3,316.34,633,27.55,167.71,295.79,89.17,27.08,1
14577,1,126.98,159,3.51,54.84,223.18,2242.43,16.55,0
14578,2,154.07,231,8.63,302.66,148.78,2423.19,45.21,1
14579,3,195.53,391,10.36,57.25,10.36,1004.64,28.66,1
14580,1,155.33,194,3.93,144.67,318.63,1878.58,31.5,1
14581,3,281.94,564,20.1,38.19,161.78,946.91,54.54,1
14582,2,17.19,26,15.62,105.35,234.14,893.6,63.68,0
14583,1,85.76,107,7.74,78.85,193.35,148.38,14.74,0
14584,3,306.22,612,20.79,167.69,304.91,694.69,53.63,0
14585,2,195.72,294,23.74,107.02,338.42,2825.78,38.43,0
14586,1,185.8,232,11.68,56.87,20.19,2423.02,55.43,0
14587,1,98.66,123,22.01,44.92,9.15,1397.64,21.45,1
14588,1,30.6,38,7.71,43.17,359.7,469.74,37.84,1
14589,2,284.69,427,7.88,55.41,32.83,2914.58,48.85,0
14590,3,77.93,156,9,49.81,208.95,2991.97,49.23,0
14591,3,125.58,251,18.72,15.06,75.9,3568.22,68.19,0
14592,1,427.27,534,8.02,60.96,48.22,2533.11,46.95,1
14593,1,127.72,160,15.78,105.59,327.27,1941.38,30.49,1
14594,1,279.98,350,7.52,37.71,266.05,1271.8,62.69,1
14595,1,323.03,404,24.76,261.25,93.83,537.98,4.42,1
14596,3,55.05,110,4.7,26.01,127.8,519.99,23.95,0
14597,3,416.66,833,8.23,30.86,21.43,466.8,11.7,0
14598,1,194.48,243,23.38,14.42,306.37,1774.79,37.14,0
14599,3,510.45,1021,10.64,40.9,141.69,532.43,65.07,0
14600,3,99.2,198,8.13,168.73,106.39,77.42,68.8,0
14601,1,311.69,390,18.85,69.17,243.55,1609.34,70.72,0
14602,1,67.17,84,29.38,61.59,266.63,1713.38,38.85,0
14603,1,113.7,142,16.08,102.23,246.14,889.53,9.18,1
14604,2,172.58,259,32.15,22.4,62.22,2025.01,59.89,1
14605,3,71.6,143,12.37,74.87,355.68,868.15,57.28,1
14606,1,84.95,106,8.41,136.69,180.27,125.9,68.66,0
14607,1,293.69,367,5.77,140.34,342.5,1670.18,28.29,0
14608,3,224.49,449,22.13,143.27,53.25,751.48,63.71,0
14609,1,441.08,551,4.1,171.27,285.13,397.43,24.91,1
14610,3,292.62,585,18.53,326.31,134.15,3298,69.51,0
14611,1,293.22,367,25.96,344.03,38.42,1548.45,18.36,1
14612,3,325.83,652,19.35,74.3,64.46,450.57,28.91,0
14613,3,294.97,590,20.18,91.36,26.94,3435.73,4.85,0
14614,1,378.29,473,18.26,26.06,37.01,2874.73,30.66,0
14615,3,447.07,894,36.08,67.05,67.21,1214.39,14.34,1
14616,1,231.09,289,9.58,63.86,44.45,2302.63,39.47,0
14617,1,228.73,286,18.05,53.79,45.12,2364.83,21.54,1
14618,3,442.13,884,27.66,21.75,212.28,2529.35,28.01,1
14619,2,409.29,614,30.58,54.41,17.87,3186.98,30.04,1
14620,3,339.99,680,11.39,5.48,94.21,2940.89,63.55,0
14621,2,544.67,817,8.07,45.21,69.86,3520.1,16.83,0
14622,1,281.69,352,4.08,43.98,75.47,1669.37,17.62,0
14623,1,196.1,245,15.27,62.08,18.11,3589.15,24.08,0
